# Created by Octave 3.8.2, Tue Apr 14 13:51:54 2015 Hora oficial do Brasil <unknown@Daniel-PC>
# name: probMax
# type: matrix
# rows: 10
# columns: 50
 0.3713025834308087 0.5069508163343328 0.4804128600811655 0.8581447870904416 0.448766443453896 0.7149613535388567 0.7924904693936856 0.603481529254859 0.4080511601568415 0.4683757200840276 0.3918213008484988 0.1474964438975443 0.6862096182650168 0.2483453440038326 0.3890992707643702 0.1788987914658325 0.2112615087598123 0.1816240557660044 0.3952007497630697 0.1958026968329901 0.6405499040990483 0.36355901991422 0.7699949645111921 0.697122301140718 0.631031137242951 0.5116905571772812 0.184277128970891 0.4149362502968418 0.9585015178329832 0.3259173028319617 0.5093388305456327 0.282002405732076 0.3282423113553012 0.3342580797108521 0.3074494298619943 0.6633750092080964 0.2393946686843194 0.2511575982316216 0.1996252283831602 0.3687780331531791 0.6454594306154798 0.3721496787044781 0.9719850262617223 0.309442033598694 0.9677249123229407 0.9230564321677186 0.6545231866441567 0.653864369979178 0.7251561133659057 0.5161318369643981
 0.9998154877746804 0.9255125435755863 0.9997646284148511 0.999972089234342 0.9787169146408787 0.9861773459515006 0.9999650648822337 0.9999855409017124 0.9668675888706866 0.9999870080753566 0.927797727771258 0.8014699560793239 0.9898946048106441 0.9878252496181459 0.9995059451088244 0.9987378005996821 0.9999668265068776 0.9997072403244525 0.4743074857222096 0.9992043458200084 0.9997538242866135 0.9998534972434826 0.9999986888107403 0.9908182390946503 0.6530748370893472 0.9998210306473064 0.9999139796935438 0.9999965455827758 0.9999738685343615 0.9999214383324626 0.9737764400254437 0.9999490438203064 0.9999988812933408 0.9998946504505639 0.9999933276892951 0.9937674683622605 0.9999966700517687 0.8338138486718357 0.9999975862884003 0.7917789508245411 0.505747971997181 0.997079280299825 0.999429271084425 0.9591312253313645 0.5844495403861953 0.999975814318382 0.998983763645212 0.9620098156346966 0.9999841155695114 0.9975461622017363
 0.9999999996505264 0.9999999998592723 0.9999847727885295 0.9999995246916417 0.9999999994108824 0.9863893210076825 0.9999990006061465 0.9999998134297421 0.9999976222721149 0.9999999136300034 0.9999999555672776 0.9999999996539226 0.9999880783347238 0.9673797368812225 0.9999194785970809 0.999999521961251 0.9999999247963128 0.9999999782343705 0.9999999895180506 0.9999999998866169 0.9999999974811911 0.999999514231784 0.9999999953919545 0.9999998133898955 0.999599003454182 0.9999994126617043 0.999793904279805 0.9999987914033414 0.9999990032062573 0.9978150779618833 0.9999999956889143 0.9999413426689588 0.999994052336877 0.9999999014652085 0.9994615913858791 0.9999986271489685 0.9998648129727206 0.99999999897463 0.99999999930248 0.9999998361926032 0.9998424931003227 0.9999998215787708 0.9999999738149918 0.9999999523854017 0.9949521436978161 0.9999981009899588 0.9963735722391109 0.9999999960954611 0.9999999675355932 0.9999999999574178
 0.9999999999999847 0.9999999606187624 0.999999999936777 0.999999985532773 0.9999999573026399 0.9999999849419268 1 0.9999999999994815 0.9999999877561968 0.999999999978483 0.9999999835036819 0.9999999999929101 0.9999999999997551 0.9999999999690763 0.999999999967552 0.9999999999895697 0.9999999999014642 0.9999999999619196 0.9999999999348022 0.9999999520625703 0.9999999999974374 0.9999999999998157 0.9995845343443146 0.9999999973504028 0.9999999993277018 0.9999999992578015 0.9999999068370466 0.9999999998878164 0.9999999994636812 0.9999999998406184 0.9999999999974525 0.9999999995326343 0.9999999988392259 0.9999999999992111 0.9999999999993974 0.9999998151897906 0.6315652513315538 0.9999999973649079 0.9970611339606807 0.9999999999999993 0.999888397804236 0.9999999999992535 0.999727830734857 0.9999999999990254 0.9999998276746273 0.9999998009408581 0.9999999999963758 0.9981826557649351 0.9999999999994489 0.999999999998229
 0.9999999999999984 1 0.9999999999996931 0.9999999999999989 0.999999999176769 0.9999994556662627 1 0.9999999999982057 0.9999999999997766 0.9999999999999987 0.9999999999999998 0.9999999999999967 0.9999999999993781 0.9999644971267755 0.9999999999956561 1 1 0.9999999999999929 0.9999997903088327 1 1 0.9999999999999936 0.9999999999999931 0.9999999999999987 0.9999999999948532 0.9999999989850616 0.9999999999998033 0.999999999999998 1 0.9999999999999993 0.9999999999143068 0.999999999999359 1 1 0.999999999999984 1 0.9999999999999973 0.9999999999999032 0.9999999995230751 1 1 0.9999999999996776 1 0.9999999999999998 0.9999999977726777 0.9999999999999767 0.9999999999672069 1 0.9999999999999967 0.9999999999999991
 1 1 1 1 1 1 1 1 1 1 0.9999999998313827 1 1 1 0.9999999999898856 1 1 1 1 0.9999999999998335 0.9999999989218293 1 1 1 1 1 1 1 1 0.9999999999999918 1 1 1 0.9999999999913576 1 0.9999999999931715 1 1 0.9999999999999996 1 0.9999999999998681 0.9999999993966704 1 1 1 0.9999999999999953 1 1 1 1
 1 1 1 1 0.9999999999999947 1 1 1 1 1 1 1 1 1 1 1 1 1 0.9999999999994766 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.9999999999710765 1 1 1 1 1 0.9999999999999989 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.9999999999999956 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.9999999999999993 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
